b2,b3,b4,b8,b28,ndbi,brightness,brightness_vic_sum,brightness_vic_mean,brightness_vic_num_dark,brightness_vic_num_bright,ndbi_vic_sum,ndbi_vic_mean,b28_vic_sum,b28_vic_mean,mpf
0.004193162574177012,0.01558427115457077,0.02519102205085517,0.003401578489277194,-4.94335929354812e-07,-5.6656277850283614e-05,1.981612678752784e-06,6.62206366914359e-05,-1.5710999190422651e-06,7.0,0.0,-0.0006577848058333153,-5.36863226476676e-05,1.6703331705646097e-05,-7.047324270655817e-07,0.0
0.0002,0.0002,0.0014,0.012,-1.1800000444054604e-06,-9.672130942344666e-05,6.000000284984708e-08,8.226666450500488e-05,1.028333306312561e-05,8.0,0.0,-0.0004650766372680664,-5.81345796585083e-05,1.2229999899864197e-05,1.5287499874830246e-06,0.0
-0.0005603418001220717,0.019034014224848017,0.013360422936179988,0.0016012489373850337,4.833053918004515e-07,-0.00010761115350019404,1.21184633872632e-06,-6.857751902412908e-06,-1.3571034013296136e-07,7.0,0.0,-0.0005006919464540987,-0.00010174998800599766,1.3591700761305499e-05,2.1508171631667875e-06,0.0
0.0,0.0,0.0001,0.0001,-9.999999747378752e-09,-0.0001,3.3333333703922106e-09,4.333333345130086e-08,5.4166666814126075e-09,8.0,0.0,-0.0008,-0.0001,-3.000000142492354e-08,-3.750000178115443e-09,0.0
0.0,0.0285,0.0402,0.0336,-3.359999880194664e-06,-0.0001,2.2900000214576723e-06,8.651000261306762e-05,1.0813750326633453e-05,8.0,0.0,-0.0003403418779373169,-4.254273474216461e-05,2.818000018596649e-05,3.5225000232458114e-06,0.0
0.02058584286058542,0.022598954985976676,0.010675271542587357,0.025653482337328195,-1.9475250905627392e-07,-9.201384065267292e-05,9.298925157777465e-07,5.894380107284544e-05,4.023024087477143e-07,6.0,0.0,-0.0005957144113644346,-9.187165270260476e-05,8.687434805384948e-06,-3.557386942959871e-07,0.0
0.0,0.0036,0.0204,0.0201,-2.0099999383091927e-06,-0.0001,8.000000379979611e-07,0.0001287500023841858,1.6093750298023225e-05,8.0,0.0,-0.000340326189994812,-4.25407737493515e-05,3.842000067234039e-05,4.802500084042549e-06,0.0
0.006838784009993094,-0.0014494900591575984,0.026889869566828286,-0.004792351668798088,2.632289337988877e-08,-9.329159325514371e-05,1.0392587523611008e-06,5.7510153500745985e-05,2.7290604127500144e-06,8.0,0.0,-0.0005967245936733902,-8.548636315816562e-05,1.4506657265547252e-06,2.3249068564726993e-06,0.0
0.0002318564045944993,0.013464630305627827,0.02734306341917202,0.003302048186056821,-1.026604164923279e-06,-9.83239935200701e-05,1.6734833173172525e-07,5.400540395564213e-06,7.964520239065301e-06,7.0,0.0,-0.0006918160016030376,-0.00010163536534868108,2.300020279906247e-05,5.743142896741741e-07,0.0
-0.0011033174893589227,0.0213709860708925,0.0039490844873440595,0.028893027146257837,-1.634946215221346e-06,-0.00010738182268535168,-4.3101007200988126e-07,6.4499877811806e-05,1.14928211534224e-06,8.0,0.0,-0.0004872161363416152,-7.957019961172019e-05,9.000375630520268e-06,1.7486821853230858e-06,0.0
0.0,0.0,0.0001,0.0001,-9.999999747378752e-09,-0.0001,3.3333333703922106e-09,3.3333332976326344e-08,4.166666622040793e-09,8.0,0.0,-0.0008,-0.0001,-7.999999797903001e-08,-9.999999747378752e-09,0.0
0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,5.466666538268327e-07,6.833333172835409e-08,8.0,0.0,-0.0007986111164093018,-9.982638955116272e-05,-2.3900000378489494e-06,-2.9875000473111867e-07,0.0
0.002938572272924725,-0.0026760078825261956,0.01972484803843099,0.02916393687229694,-1.2866140778249447e-06,-0.00010656839147897223,-3.629236348209597e-07,8.406110811491483e-05,4.62100928737121e-06,7.0,0.0,-0.000610533389155227,-7.675974835422293e-05,3.69772297551802e-06,1.7666663492309128e-06,0.0
-0.004616184899536285,0.004747226614953887,0.023880784768614476,-0.008173089869088452,-1.962815552064404e-07,-0.0001002902515096298,1.5633158862511122e-06,-2.25150731534311e-06,-1.4232281045575995e-06,7.0,0.0,-0.00046327385562908727,-8.064772376061645e-05,2.1048299549109027e-05,6.028564576487308e-07,0.0
-0.004071945152714998,0.014331371053247052,-0.006270255405802491,0.009948266122773771,-3.1458441126663667e-07,-0.00010031830166241046,2.4313023250090397e-07,-9.167941730724129e-06,-3.4287815701124076e-07,7.0,0.0,-0.0006095153509622209,-7.37150640472101e-05,6.729202793989722e-06,1.8530299250978204e-06,0.0
-0.0016102239347675022,0.01668748721933533,0.0037899512950884413,0.011619390938302106,-1.753546686138592e-06,-0.00011092952865518199,9.0152447582313e-07,5.968888400373295e-05,-6.839381726373587e-07,6.0,0.0,-0.0007211249429620488,-9.699269430032671e-05,8.578049045296688e-06,2.48238440604781e-06,0.0
0.0108,0.0003,0.0001,0.0003,1.049999985843897e-06,9.45945918560028e-05,3.733333433046937e-07,8.018666505813598e-05,1.0023333132266998e-05,8.0,0.0,-0.0003415041923522949,-4.2688024044036864e-05,2.1639999747276305e-05,2.704999968409538e-06,0.0
-0.00032210931907187407,0.005310572218196821,-0.0016337730482031965,-0.004767405524202373,-1.2739815655841748e-06,-0.00011805287551842435,1.986799317159561e-06,5.093628212745326e-05,6.184468107683441e-07,7.0,0.0,-0.00044015293380655836,-9.150910289042132e-05,2.4535506837494755e-06,1.4153266541239922e-06,0.0
0.0001,0.0,0.0001,0.0,9.999999747378752e-09,-0.0001,6.666666740784421e-09,6.85533344745636e-05,8.56916680932045e-06,8.0,0.0,-0.0004598058223724365,-5.7475727796554564e-05,1.2690000236034393e-05,1.5862500295042991e-06,0.0
0.014203056009947066,-0.002448068503276663,0.014661120145412664,-0.0057586987193083816,-9.448061619222134e-07,-5.9705653790447526e-05,-5.277584300679417e-07,-5.008596824904173e-06,9.05717326997628e-06,6.0,0.0,-0.000747131722108429,-5.582119461474253e-05,4.6729554737828335e-06,-7.757289708854217e-07,0.0
0.0,0.0,0.0,0.0001,-9.999999747378752e-09,-0.0001,0.0,1.9999999494757503e-08,2.499999936844688e-09,8.0,0.0,-0.0008,-0.0001,-7.999999797903001e-08,-9.999999747378752e-09,0.0
0.011577074064098806,0.023834495305492507,0.016013709213557523,0.000960349996484252,-4.883610088132677e-07,-0.00010920583191191991,9.816064168865706e-07,3.4685547249798426e-05,9.112627795252242e-07,7.0,0.0,-0.0006819150694232891,-9.436163425486622e-05,1.340607299245978e-05,1.449026409548907e-06,0.0
-0.0013582322351086765,-0.003633742751528786,0.007679405455900429,0.01668705360054104,-2.6891040371313654e-07,-7.114530541692984e-05,1.1722863197002938e-06,5.5269532236035445e-05,6.130624616312025e-06,7.0,0.0,-0.0006324050209688505,-5.251118094072272e-05,1.5870692173336489e-06,6.361039645621043e-07,0.0
0.012082694293100434,0.024175429103888927,-0.004749489727241994,0.023140723364984708,1.441813414874931e-07,-7.44299779946727e-05,1.9745625837848303e-06,8.552693935992282e-06,-2.895656376086183e-07,6.0,0.0,-0.0006767436373600099,-9.076256222022703e-05,2.0252303219764264e-05,5.1980113959878e-07,0.0
-0.007310712044538842,0.0001941029249316155,-0.009066362128551282,0.016412388781960104,-8.149754542525612e-07,-0.0001046166731673962,1.4966363947788194e-06,-7.656456360532283e-07,-1.496658754814195e-06,6.0,0.0,-0.0008137824382352136,-5.3875476550924944e-05,6.515234287314055e-06,1.603590461368023e-06,0.0
0.014156081374582082,0.02011141372742719,-0.0066490008374130265,0.0145414729913673,4.6702069674590107e-07,-9.069947648530327e-05,5.839292834491245e-07,3.231038497913862e-05,3.4669855280321127e-06,7.0,0.0,-0.0007588170254101182,-8.233492277156924e-05,1.7390572252245486e-05,1.726299646437141e-06,0.0
0.003153500877721342,0.00537736995233409,0.0015870569025331887,0.006690405204537245,4.660501863149095e-07,-0.00011601114883631762,-2.1966860475544425e-07,5.564203657480297e-06,8.89804518600929e-06,6.0,0.0,-0.00041711643089988547,-9.405358366694193e-05,3.4189128216231344e-06,2.253892542942249e-06,0.0
0.002215847846443639,0.022774065423833565,-0.004404979219518233,0.02364674177281201,-1.271261443851454e-06,-0.00010477594230044355,1.1913211740442995e-06,-6.21057301846297e-06,9.244180783174582e-06,7.0,0.0,-0.0006408641646861683,-0.00010196062034743558,1.3950217675363486e-05,1.1853352555836137e-06,0.0
0.0023555609682955007,-0.0011055514679230403,0.0019010052882023135,0.0067248210864929575,2.053115489310111e-07,-8.252721520438494e-05,8.556863014668571e-07,4.8127051369807e-05,2.422771318003201e-06,8.0,0.0,-0.0007244606545334853,-8.35673705526388e-05,2.0774565870470685e-05,8.16434141772024e-09,0.0
-0.010261811101563795,0.0196244253077539,0.01796907583459869,0.022978403953157246,-8.830813177949933e-07,-8.967175675763772e-05,1.8812506294450195e-06,3.654316326989533e-05,2.55293423944666e-06,7.0,0.0,-0.0005288512245927915,-6.621851888434992e-05,-3.4161699550290553e-06,9.107041610153628e-07,0.0
0.01842611156428144,-0.00927656135644202,0.02795161521244476,0.019285006043724767,2.4588120758185506e-07,-9.493849384189212e-05,7.967035443660204e-07,-6.732771394419603e-06,5.077727972298576e-06,7.0,0.0,-0.0008173792420729109,-9.687123865260147e-05,2.0891796953846104e-05,1.0087984065136667e-06,0.0
0.008934623393208059,0.01601309797052885,0.013010824314506508,0.019433695943822264,5.896899368239047e-07,-6.990129060668507e-05,4.027735392355133e-08,2.0888496662010964e-05,9.510115057599985e-06,7.0,0.0,-0.0006051099261848413,-5.4653777994869516e-05,1.3142178062387054e-05,1.525972453224896e-06,0.0
0.0,0.0,0.0001,0.0001,-9.999999747378752e-09,-0.0001,3.3333333703922106e-09,2.6666666963137685e-08,3.3333333703922106e-09,8.0,0.0,-0.0008,-0.0001,-7.999999797903001e-08,-9.999999747378752e-09,0.0
0.000714770129778804,0.008575026699749608,0.01386339580692086,0.03072989363143176,-7.967901102470262e-07,-5.8279481407804424e-05,1.9639219055313583e-06,6.481473189611235e-05,1.4183395109761631e-06,7.0,0.0,-0.000790605869452253,-8.537819525352428e-05,1.955579653624481e-06,1.9958216445124458e-07,0.0
0.0001,0.0,0.0001,0.0001,0.0,-0.0001,6.666666740784421e-09,5.333333392627537e-08,6.666666740784421e-09,8.0,0.0,-0.0008,-0.0001,0.0,0.0,0.0
-0.009185299304314179,0.001154499924011938,0.009988959390718932,0.013415670064453277,-3.805463424557759e-08,-5.930097459866183e-05,1.8278114007316158e-08,2.466071585752705e-05,6.689616090663892e-06,7.0,0.0,-0.0008134359357813939,-5.5539125061758067e-05,-1.9269512194683123e-06,7.092153641867011e-07,0.0
0.004727290141837561,0.005405111346474079,0.017131837728762464,0.008969203492052522,-1.2183283495252147e-06,-9.000881600040158e-05,1.0927260158850372e-06,-1.4891159009243784e-07,7.598653807078721e-06,7.0,0.0,-0.0007500219342905132,-8.661150134365011e-05,-5.95304607071691e-06,-4.868119304785039e-07,0.0
0.0002,0.0001,0.0003,0.0163,-1.6100000590085984e-06,-9.757575988769532e-05,1.9999999494757503e-08,7.511333227157593e-05,9.389166533946992e-06,8.0,0.0,-0.00047366881370544434,-5.920860171318054e-05,1.1089999973773956e-05,1.3862499967217445e-06,0.0
0.020628089194592854,0.012206154322545616,0.012086605964490536,-0.008260922708048159,-9.589873567298522e-07,-8.034522344707229e-05,-2.1471310217645065e-07,-8.008522279975287e-06,8.490884095574583e-06,6.0,0.0,-0.0007330482467142363,-7.761508216767537e-05,1.642003394393427e-05,2.1171455150467203e-06,0.0
0.0020400860885463022,0.020510480381797227,-0.0019803460962267948,0.005949619072761104,-1.469002174872651e-06,-9.287490455137757e-05,8.708969372860627e-07,-1.1776305039465867e-05,7.997629560704795e-06,6.0,0.0,-0.0007783683316541097,-8.321645700307136e-05,2.496062397960877e-06,7.78700177954097e-07,0.0
0.000400485731850201,0.00991198529089633,0.0052166397403375885,0.009156421673748302,5.292387613581711e-07,-0.00011271083570385004,1.717369799420791e-06,3.331523432938878e-05,6.425427632223421e-06,8.0,0.0,-0.0008144660218276252,-8.406863485914123e-05,2.2553816396014738e-05,1.0315402463761352e-06,0.0
0.0002,0.0003,0.0003,0.0069,-6.699999794363976e-07,-9.436619877815246e-05,2.6666666963137685e-08,5.911666750907898e-05,7.389583438634872e-06,8.0,0.0,-0.0004540112495422363,-5.675140619277954e-05,1.0779999941587448e-05,1.347499992698431e-06,0.0
-0.0036990454314205588,0.014374862246762689,0.018663581769576627,-0.006287830747458688,3.7092776155685844e-07,-0.00011633010512311311,1.130293421644523e-06,6.336832799544605e-05,4.1219081355774264e-06,7.0,0.0,-0.0008001215581424069,-7.428817056025333e-05,-5.343053344534138e-06,2.3907491091332874e-07,0.0
0.0007496563922707849,0.011592806576877987,0.016919579702514908,-0.0031745435349022936,-1.7568437099199175e-06,-0.00011785918282726895,1.718414579768254e-06,1.0657624511680345e-05,9.024240950498482e-07,7.0,0.0,-0.0007414681564468634,-0.00010379525654126794,3.4273654177314416e-07,2.123716257781369e-06,0.0
0.003585226439303665,-0.006345588659163756,0.014426269878105278,0.018493186273073906,-7.597656673265037e-08,-8.967996155288059e-05,-6.532695614859203e-07,-8.84793222964859e-06,6.9353649785792125e-06,6.0,0.0,-0.0005581072554576399,-6.665233855598617e-05,-6.879725163602074e-06,1.573433018182654e-06,0.0
-0.0014400587597834177,0.009632149266219463,0.007351846805457897,0.02057740425664652,4.4364049123719834e-07,-5.666892370097082e-05,8.195399000184103e-07,7.310169864827899e-05,6.136995516735446e-06,7.0,0.0,-0.0008266511923479204,-5.3132754974344427e-05,1.2277417881703451e-05,4.873216547232086e-07,0.0
0.0,0.0,0.0003,0.0001,-9.999999747378752e-09,-0.0001,9.999999747378752e-09,9.333333582617343e-08,1.1666666978271678e-08,8.0,0.0,-0.0008,-0.0001,-1.2000000569969417e-07,-1.500000071246177e-08,0.0
-0.004560686311395802,-0.002861862505256838,0.026995934741831342,-0.0006742369181421716,-1.147075082833618e-06,-0.00011438587068158043,5.22920455168451e-07,7.360036741341726e-05,1.7943942350645605e-06,6.0,0.0,-0.0005998326200001511,-9.745433307497619e-05,9.895115372354739e-06,-2.341631306559078e-07,0.0
-0.008231240150113617,0.020050954557785917,0.023342376158805602,-0.0037331544159177913,-1.683014158408272e-06,-6.803050509122371e-05,-1.0536115183692814e-07,-1.1285032223581826e-06,1.0425681203569873e-05,6.0,0.0,-0.0004970049954686206,-8.730185939611674e-05,-5.695680915571335e-06,4.897434963628265e-07,0.0
-0.0031585123836976115,0.01942536077768008,0.0068377180793113,-0.001020564152215249,4.899188279356296e-07,-5.470494739354688e-05,8.310656788414444e-07,5.4240443093787345e-06,5.482763517506031e-06,8.0,0.0,-0.0005860129785919692,-5.98312549768729e-05,1.822409720259532e-05,4.2989577645603474e-07,0.0
0.021146496526031632,0.02004265573490442,-0.007726477982575722,-0.007499812667682297,-4.648900547748684e-07,-6.132379284013546e-05,-4.2702366496033035e-07,8.045362330776496e-05,1.8220630163779457e-06,7.0,0.0,-0.0005780461145612132,-5.926007846469941e-05,1.8173773690885034e-05,-5.407471849128093e-07,0.0
-0.007317152974747842,0.015267236743008842,-0.0019800416801327506,0.008210087668035593,4.510440837127392e-07,-0.00010109627386976031,-6.687401396495365e-07,3.829370313882713e-05,1.048532107890495e-06,7.0,0.0,-0.0004920220759973852,-7.416304435212759e-05,3.2114344216431747e-06,2.907821303367148e-06,0.0
-0.003247959042649555,-0.005461940045604018,0.01951119008230269,0.020701989988480357,-7.662557935784282e-07,-8.310228168885068e-05,-1.8844559090652458e-07,1.994212354456336e-05,7.445418015876435e-06,6.0,0.0,-0.0004614046821153379,-7.534053044660269e-05,-6.594995325297153e-06,2.251089813656464e-06,0.0
-0.0011850988098121452,-0.008187288603922843,0.004966376223459346,0.020536350461630243,-1.7697529033696296e-06,-0.00010461926965170092,6.908331639481004e-08,4.2797277447407575e-05,7.113635276369972e-06,7.0,0.0,-0.000626525470496399,-5.9662425503422636e-05,-3.6491572111413673e-06,1.673819826983543e-06,0.0
-0.005508633537138137,-0.002815637023355499,0.012753862975820311,0.020612128668102043,-5.321377159205925e-07,-6.744183266851898e-05,6.545884214198279e-07,8.39491194585457e-05,7.152042039951376e-07,8.0,0.0,-0.0006830359248967023,-6.055847830889177e-05,1.185210170465991e-05,-4.517703950661649e-07,0.0
0.015361047076660386,0.007467154650708695,0.01501427732449864,0.015547168024484085,-1.7193480138059866e-06,-6.843470823886182e-05,8.276022949624206e-07,3.185511966559794e-05,-7.090254543434881e-07,6.0,0.0,-0.00044303693502378594,-5.9817887372552514e-05,1.1770755420641731e-05,-3.385581940961462e-07,0.0
0.0003,0.0288,0.0352,0.0402,-3.990000113844871e-06,-9.85185205936432e-05,2.1433332934975622e-06,0.0001340766668319702,1.6759583353996276e-05,8.0,0.0,-0.00034160845279693604,-4.2701056599617005e-05,3.3980000019073484e-05,4.2475000023841856e-06,0.0
0.015761222457410677,0.024911571764690044,0.007656132079621569,0.001190408754049986,-2.3797682363817112e-07,-5.651879939548872e-05,2.01151570232736e-06,5.1582134331136535e-05,7.69054197285552e-06,8.0,0.0,-0.000721553751519024,-7.878042955955595e-05,-6.71729275586397e-07,2.8430005941044315e-06,0.0
0.0001,0.0,0.0001,0.0,9.999999747378752e-09,-0.0001,6.666666740784421e-09,6.666666595265269e-08,8.333333244081586e-09,8.0,0.0,-0.0008,-0.0001,3.9999998989515006e-08,4.999999873689376e-09,0.0
0.0001,0.0,0.0001,0.0001,0.0,-0.0001,6.666666740784421e-09,5.333333392627537e-08,6.666666740784421e-09,8.0,0.0,-0.0008,-0.0001,0.0,0.0,0.0
-0.0059372994212007705,-0.0053305158776209595,0.012777119871228853,0.01704333340461349,-1.380879997889146e-06,-0.0001034205151459869,-3.214728280104452e-07,8.155043826408423e-05,2.94050227579104e-07,7.0,0.0,-0.0005607894660375407,-7.976243719576443e-05,3.7443399226736797e-06,1.0493419301604243e-06,0.0
0.013372725833602668,0.022271648170303453,0.014499780922670402,0.001849315979707486,5.968766363645377e-07,-7.508148652625469e-05,-1.6407575829300023e-07,-9.47984432998408e-06,1.0075761659041414e-05,7.0,0.0,-0.0004688332557816762,-0.00010192708176916745,-5.193844575736247e-06,3.9573965544456274e-08,0.0
0.002054573464668299,0.016639064708799795,-0.003919684991409303,0.01982703180932297,-1.271150878186546e-06,-8.457980109425326e-05,2.153136275252541e-07,3.6427864382056426e-05,5.879365226335787e-06,6.0,0.0,-0.0004937189554156054,-8.859596346309426e-05,7.974449834602585e-06,2.1698675457386408e-06,0.0
0.006073552236030729,-0.002363305572249527,0.02716869629642452,0.01975352592685383,5.100548421949627e-07,-9.83471099316783e-05,-5.640478537262058e-07,8.436406327020352e-05,2.4549035613118323e-06,8.0,0.0,-0.0006928594876562176,-6.479706078680157e-05,1.4293649114230022e-05,1.781220146209071e-06,0.0
0.0005025466261694023,0.014662516333471678,0.009821480871594561,-0.0013944040200063231,-4.5590537178842234e-08,-8.354434112489584e-05,1.3143634475779928e-06,1.8779511644300994e-05,7.754415895580064e-06,8.0,0.0,-0.0004844249807860967,-7.931820884079965e-05,-6.690532791939889e-06,-7.001044281877283e-07,0.0
0.00766833757535651,0.00361459867592449,0.018624267170345758,-0.005593318894084705,-1.3548373926848552e-06,-6.929667785653082e-05,5.925292763989643e-07,3.18748574746589e-05,6.856554154868199e-06,7.0,0.0,-0.0007611544356799752,-8.615132774369276e-05,1.4322681642041185e-05,-5.815918684422525e-07,0.0
0.0015611128797925443,0.0002986882234374353,0.02172999966004269,0.02990485121497417,-9.922116857494754e-07,-6.7784706987247e-05,1.824013164547492e-06,5.512117528326285e-05,1.117253081682157e-06,8.0,0.0,-0.00048234421005385284,-6.072956670588393e-05,6.765937956452113e-06,1.28613364914755e-06,0.0
0.018307341277137353,-0.0065132623214854786,0.028738200856590925,0.004696112195023219,-1.217497889792219e-06,-7.206686018661799e-05,4.719966842289525e-07,1.1815735024581914e-05,4.131248898385233e-06,8.0,0.0,-0.0007907104609423066,-9.677405331707801e-05,2.1051533266684133e-06,1.8849390736460762e-06,0.0
0.0001,0.023,0.0277,0.0448,-4.470000043511391e-06,-9.955456852912902e-05,1.693333312869072e-06,0.0001253200054168701,1.5665000677108763e-05,8.0,0.0,-0.0002536423206329346,-3.170529007911682e-05,2.5519999861717222e-05,3.189999982714653e-06,0.0
0.007873744702748629,-0.0027442486853956703,-0.009468434968011936,0.014173264676589855,-1.4426742718742997e-06,-8.254858642057071e-05,7.925209361401278e-07,4.676323603852959e-05,1.252061826884098e-09,6.0,0.0,-0.0006878295538303831,-8.716606770096906e-05,2.2174774648146964e-05,2.189887910286453e-06,0.0
0.0,0.0,0.0,0.0,0.0,-0.0001,0.0,0.0,0.0,8.0,0.0,-0.0008,-0.0001,-1.9999999494757503e-08,-2.499999936844688e-09,0.0
0.0,0.0002,0.0016,0.0079,-7.899999618530273e-07,-0.0001,6.000000284984708e-08,9.300000220537185e-06,1.1625000275671481e-06,7.0,0.0,-0.0006512444972991944,-8.14055621623993e-05,-8.250000327825546e-06,-1.0312500409781933e-06,0.0
0.009479552706696086,-0.009939435228600853,0.017384960413887672,0.0005239279363377109,-4.176010126977003e-07,-0.00011733982378943768,9.88024587212345e-07,3.0762361840274196e-05,6.35248223040168e-06,7.0,0.0,-0.0007193148505549932,-9.3344418046026e-05,2.112894576358549e-05,-7.469342327301673e-07,0.0
0.005565468466770848,0.0006181626121081821,-0.0010225968850346469,0.023215418164685846,-3.0381106428540316e-07,-6.237191321202918e-05,-1.3957604166677896e-07,4.7426390493320496e-05,-3.387747557268454e-07,7.0,0.0,-0.000433006986044916,-8.397889232846237e-05,2.083937285546853e-06,1.6699736464075613e-06,0.0
0.0002,0.0003,0.0002,0.0001,9.999999747378752e-09,-0.0001,2.3333333956543357e-08,5.24733304977417e-05,6.5591663122177125e-06,8.0,0.0,-0.0003447983264923096,-4.30997908115387e-05,8.569999784231185e-06,1.0712499730288981e-06,0.0
-0.002413558413844918,-0.007539058477117296,0.013517426554385585,0.0028263599036246895,-4.257022355350463e-07,-8.476185923030024e-05,1.2737915981279608e-06,5.627513116978623e-06,-4.90480514565402e-07,7.0,0.0,-0.0005144586533303546,-6.955195107010854e-05,1.775123663123955e-06,-9.85503912801565e-09,0.0
0.0138,0.0002,0.0,0.0074,6.399999838322401e-07,3.0188679695129396e-05,4.6666665002703666e-07,0.00011801999807357788,1.4752499759197235e-05,8.0,0.0,-0.00019467074871063232,-2.433384358882904e-05,2.3299999535083772e-05,2.9124999418854715e-06,0.0
0.0023,0.0015,0.0096,0.0064,-4.1000000201165676e-07,-4.712643623352051e-05,4.4666668400168417e-07,6.830000132322311e-06,8.537500165402889e-07,7.0,0.0,-0.0005033881187438965,-6.292351484298706e-05,-6.400000303983689e-06,-8.000000379979611e-07,0.0
0.02083158345011168,-0.0017480053657019413,0.008325951080656015,0.015361952562917683,-1.6293396964141682e-06,-8.877737879440907e-05,4.54129954344244e-07,6.30475527072072e-05,9.65491249322913e-07,6.0,0.0,-0.0007644439658634605,-5.4736363490929677e-05,2.3074686693603696e-05,5.932254450786258e-08,0.0
0.0,0.0001,0.0001,0.0002,-1.9999999494757503e-08,-0.0001,6.666666740784421e-09,9.666666737757624e-08,1.208333342219703e-08,8.0,0.0,-0.0008,-0.0001,-8.999999845400453e-08,-1.1249999806750566e-08,0.0
0.006490591482096603,-0.0071482478351247835,0.01818140040140925,0.03042639863744467,-9.65481997633989e-08,-0.00011315891562903345,2.1878143185774275e-06,6.782671529502942e-05,2.8280367708147153e-06,6.0,0.0,-0.0007464889770544207,-8.043676323240959e-05,-6.688701418319396e-06,-1.0491057617887745e-07,0.0
-0.004302788147105641,0.02503389771388442,0.0010919068861548545,0.014706296941526007,1.3557527630729097e-07,-8.727324272657776e-05,1.960740877929676e-06,3.471623580470814e-05,9.573874596297604e-07,7.0,0.0,-0.0005144222170440183,-9.742512305335627e-05,1.0031450432482663e-05,-6.642242767756231e-07,0.0
0.0001,0.0001,0.0002,0.0,9.999999747378752e-09,-0.0001,1.3333333481568842e-08,5.6859999895095824e-05,7.107499986886978e-06,8.0,0.0,-0.000569610071182251,-7.120125889778137e-05,6.949999928474427e-06,8.687499910593033e-07,0.0
-0.00726629887574682,-0.0005703752133767569,-0.008992425850686252,0.008068787096497672,-1.080020727074994e-06,-6.642434101875689e-05,1.0519305656360468e-06,7.75379349028241e-05,7.885042101090778e-06,7.0,0.0,-0.0005225980669131863,-6.696237660244671e-05,-3.2648280566678806e-06,1.4739701386969837e-06,0.0
-0.004700650169129189,0.024658282940268426,0.02400585106208462,-0.006069294140013051,5.768949596490906e-07,-0.00011017363843390233,1.8017816786642016e-06,8.261576788150534e-05,8.620714191106898e-06,7.0,0.0,-0.0004296146603062377,-8.877614439583194e-05,2.390258532517486e-06,2.7878621823746823e-06,0.0
